n_samples,model_type,seed,lambda_tau,araf_latent_dim,araf_dropout,embedding_protocol,embedding_fit_scope,embedding_fit_item_count,pre_population_match,pre_population_match_version,effective_pre_weight_sum,observed_train_pairs,train_item_count,test_item_count,train_observed_count,test_observed_count,rmse_amortized,auc_amortized,active_dims,active_indices,tau_values,embedding_type,user_count,baseline_embedding_type,baseline_profile,cross_revision_araf_mode,cross_revision_post_binary,data_source,epochs,j_percentage,kind,knn_k,knn_k_grid,no_tau,pre_revision,seeds,train_retention,artifact_path,config_path,scenario,study,study_group,pre_join,n_join,j_join,ret_join,selected_knn_k,knn_selection_version,auc_2pl,rmse_2pl,auc_knn,rmse_knn,auc_mirt,rmse_mirt,auc_naive,rmse_naive,auc_rasch,rmse_rasch,baseline_dir,auc_diff_vs_knn,rmse_diff_vs_knn
54,beta,2,0.044,30,0.5,external_raw_frozen_v1,external_frozen,0,none,,30.0,2544,,,,,0.237490906666795,0.7315822676532228,0,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",raw,32,,,,,,,1.0,,,,,none,,0.25,model/result/support_thinning_study/retain_0.250/araf_sweeps/amortized_irt_raw_beta_u32_n_max.csv,,,support_thinning,retain_0.250,none,54,1.0,0.25,50.0,2.0,0.5862666267482144,0.3257541494280885,0.7297164364227365,0.2374761534941244,0.6088731234763269,0.2920258544088698,0.5,0.2500954237260716,0.542112185107566,0.2675335143833069,model/result/support_thinning_study/retain_0.250/shared_baselines,0.0018658312304862257,1.4753172670606274e-05
54,beta,0,0.076,30,0.5,external_raw_frozen_v1,external_frozen,0,none,,29.0,2751,,,,,0.3053440088082235,0.6904662764020542,0,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",raw,32,,,,,,,1.0,,,,,none,,0.25,model/result/support_thinning_study/retain_0.250/araf_sweeps/amortized_irt_raw_beta_u32_n_max.csv,,,support_thinning,retain_0.250,none,54,1.0,0.25,50.0,2.0,0.5917263848941321,0.3824030379584175,0.6949129820114074,0.2954790019370388,0.516812509140545,0.3401264352309043,0.5,0.3098609234142794,0.5926363769317018,0.3223242041781936,model/result/support_thinning_study/retain_0.250/shared_baselines,-0.00444670560935323,0.00986500687118469
54,beta,2,0.046,30,0.5,external_raw_frozen_v1,external_frozen,0,none,,30.0,2544,,,,,0.2376712902910306,0.7318656173816347,0,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",raw,32,,,,,,,1.0,,,,,none,,0.25,model/result/support_thinning_study/retain_0.250/araf_sweeps/amortized_irt_raw_beta_u32_n_max.csv,,,support_thinning,retain_0.250,none,54,1.0,0.25,50.0,2.0,0.5862666267482144,0.3257541494280885,0.7297164364227365,0.2374761534941244,0.6088731234763269,0.2920258544088698,0.5,0.2500954237260716,0.542112185107566,0.2675335143833069,model/result/support_thinning_study/retain_0.250/shared_baselines,0.002149180958898156,0.00019513679690619234
54,beta,2,0.085,30,0.5,external_raw_frozen_v1,external_frozen,0,none,,30.0,2544,,,,,0.2377412571382559,0.7316196912022581,0,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",raw,32,,,,,,,1.0,,,,,none,,0.25,model/result/support_thinning_study/retain_0.250/araf_sweeps/amortized_irt_raw_beta_u32_n_max.csv,,,support_thinning,retain_0.250,none,54,1.0,0.25,50.0,2.0,0.5862666267482144,0.3257541494280885,0.7297164364227365,0.2374761534941244,0.6088731234763269,0.2920258544088698,0.5,0.2500954237260716,0.542112185107566,0.2675335143833069,model/result/support_thinning_study/retain_0.250/shared_baselines,0.0019032547795215793,0.0002651036441314869
54,beta,1,0.074,30,0.5,external_raw_frozen_v1,external_frozen,0,none,,29.0,2431,,,,,0.3270879319448823,0.6449060980854697,0,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",raw,32,,,,,,,1.0,,,,,none,,0.25,model/result/support_thinning_study/retain_0.250/araf_sweeps/amortized_irt_raw_beta_u32_n_max.csv,,,support_thinning,retain_0.250,none,54,1.0,0.25,50.0,2.0,0.5515863189493759,0.3907114696164587,0.668078562212462,0.3032874193305958,0.5653164600954875,0.3135631833767606,0.5,0.3140083152374616,0.5910020982939957,0.3374556238529059,model/result/support_thinning_study/retain_0.250/shared_baselines,-0.023172464126992254,0.023800512614286506
54,beta,0,0.065,30,0.5,external_raw_frozen_v1,external_frozen,0,none,,29.0,2751,,,,,0.3050722236404434,0.6898539365289311,0,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",raw,32,,,,,,,1.0,,,,,none,,0.25,model/result/support_thinning_study/retain_0.250/araf_sweeps/amortized_irt_raw_beta_u32_n_max.csv,,,support_thinning,retain_0.250,none,54,1.0,0.25,50.0,2.0,0.5917263848941321,0.3824030379584175,0.6949129820114074,0.2954790019370388,0.516812509140545,0.3401264352309043,0.5,0.3098609234142794,0.5926363769317018,0.3223242041781936,model/result/support_thinning_study/retain_0.250/shared_baselines,-0.005059045482476265,0.009593221703404597
54,beta,1,0.065,30,0.5,external_raw_frozen_v1,external_frozen,0,none,,29.0,2431,,,,,0.3270064430105155,0.6455229878316325,0,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",raw,32,,,,,,,1.0,,,,,none,,0.25,model/result/support_thinning_study/retain_0.250/araf_sweeps/amortized_irt_raw_beta_u32_n_max.csv,,,support_thinning,retain_0.250,none,54,1.0,0.25,50.0,2.0,0.5515863189493759,0.3907114696164587,0.668078562212462,0.3032874193305958,0.5653164600954875,0.3135631833767606,0.5,0.3140083152374616,0.5910020982939957,0.3374556238529059,model/result/support_thinning_study/retain_0.250/shared_baselines,-0.022555574380829446,0.023719023679919737
54,beta,0,0.056,30,0.5,external_raw_frozen_v1,external_frozen,0,none,,29.0,2751,,,,,0.305953208979825,0.6848055704512586,0,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",raw,32,,,,,,,1.0,,,,,none,,0.25,model/result/support_thinning_study/retain_0.250/araf_sweeps/amortized_irt_raw_beta_u32_n_max.csv,,,support_thinning,retain_0.250,none,54,1.0,0.25,50.0,2.0,0.5917263848941321,0.3824030379584175,0.6949129820114074,0.2954790019370388,0.516812509140545,0.3401264352309043,0.5,0.3098609234142794,0.5926363769317018,0.3223242041781936,model/result/support_thinning_study/retain_0.250/shared_baselines,-0.010107411560148827,0.010474207042786177
54,beta,0,0.06,30,0.5,external_raw_frozen_v1,external_frozen,0,none,,29.0,2751,,,,,0.3053113102377255,0.6900539675541513,0,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",raw,32,,,,,,,1.0,,,,,none,,0.25,model/result/support_thinning_study/retain_0.250/araf_sweeps/amortized_irt_raw_beta_u32_n_max.csv,,,support_thinning,retain_0.250,none,54,1.0,0.25,50.0,2.0,0.5917263848941321,0.3824030379584175,0.6949129820114074,0.2954790019370388,0.516812509140545,0.3401264352309043,0.5,0.3098609234142794,0.5926363769317018,0.3223242041781936,model/result/support_thinning_study/retain_0.250/shared_baselines,-0.004859014457256117,0.00983230830068671
54,beta,2,0.074,30,0.5,external_raw_frozen_v1,external_frozen,0,none,,30.0,2544,,,,,0.2379047514881926,0.7314753432274069,0,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",raw,32,,,,,,,1.0,,,,,none,,0.25,model/result/support_thinning_study/retain_0.250/araf_sweeps/amortized_irt_raw_beta_u32_n_max.csv,,,support_thinning,retain_0.250,none,54,1.0,0.25,50.0,2.0,0.5862666267482144,0.3257541494280885,0.7297164364227365,0.2374761534941244,0.6088731234763269,0.2920258544088698,0.5,0.2500954237260716,0.542112185107566,0.2675335143833069,model/result/support_thinning_study/retain_0.250/shared_baselines,0.0017589068046703904,0.00042859799406819166
54,beta,2,0.065,30,0.5,external_raw_frozen_v1,external_frozen,0,none,,30.0,2544,,,,,0.237963628920458,0.731576921431932,0,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",raw,32,,,,,,,1.0,,,,,none,,0.25,model/result/support_thinning_study/retain_0.250/araf_sweeps/amortized_irt_raw_beta_u32_n_max.csv,,,support_thinning,retain_0.250,none,54,1.0,0.25,50.0,2.0,0.5862666267482144,0.3257541494280885,0.7297164364227365,0.2374761534941244,0.6088731234763269,0.2920258544088698,0.5,0.2500954237260716,0.542112185107566,0.2675335143833069,model/result/support_thinning_study/retain_0.250/shared_baselines,0.001860485009195445,0.00048747542633359453
54,beta,0,0.086,30,0.5,external_raw_frozen_v1,external_frozen,0,none,,29.0,2751,,,,,0.3050003890519709,0.6932870086183613,0,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",raw,32,,,,,,,1.0,,,,,none,,0.25,model/result/support_thinning_study/retain_0.250/araf_sweeps/amortized_irt_raw_beta_u32_n_max.csv,,,support_thinning,retain_0.250,none,54,1.0,0.25,50.0,2.0,0.5917263848941321,0.3824030379584175,0.6949129820114074,0.2954790019370388,0.516812509140545,0.3401264352309043,0.5,0.3098609234142794,0.5926363769317018,0.3223242041781936,model/result/support_thinning_study/retain_0.250/shared_baselines,-0.001625973393046043,0.009521387114932112
54,beta,0,0.068,30,0.5,external_raw_frozen_v1,external_frozen,0,none,,29.0,2751,,,,,0.30555148991977,0.6878278221208666,0,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",raw,32,,,,,,,1.0,,,,,none,,0.25,model/result/support_thinning_study/retain_0.250/araf_sweeps/amortized_irt_raw_beta_u32_n_max.csv,,,support_thinning,retain_0.250,none,54,1.0,0.25,50.0,2.0,0.5917263848941321,0.3824030379584175,0.6949129820114074,0.2954790019370388,0.516812509140545,0.3401264352309043,0.5,0.3098609234142794,0.5926363769317018,0.3223242041781936,model/result/support_thinning_study/retain_0.250/shared_baselines,-0.007085159890540815,0.010072487982731193
54,beta,1,0.076,30,0.5,external_raw_frozen_v1,external_frozen,0,none,,29.0,2431,,,,,0.3272009053075526,0.6456142180053608,0,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",raw,32,,,,,,,1.0,,,,,none,,0.25,model/result/support_thinning_study/retain_0.250/araf_sweeps/amortized_irt_raw_beta_u32_n_max.csv,,,support_thinning,retain_0.250,none,54,1.0,0.25,50.0,2.0,0.5515863189493759,0.3907114696164587,0.668078562212462,0.3032874193305958,0.5653164600954875,0.3135631833767606,0.5,0.3140083152374616,0.5910020982939957,0.3374556238529059,model/result/support_thinning_study/retain_0.250/shared_baselines,-0.022464344207101195,0.023913485976956805
54,beta,1,0.068,30,0.5,external_raw_frozen_v1,external_frozen,0,none,,29.0,2431,,,,,0.3270965193360364,0.6456620052392186,0,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",raw,32,,,,,,,1.0,,,,,none,,0.25,model/result/support_thinning_study/retain_0.250/araf_sweeps/amortized_irt_raw_beta_u32_n_max.csv,,,support_thinning,retain_0.250,none,54,1.0,0.25,50.0,2.0,0.5515863189493759,0.3907114696164587,0.668078562212462,0.3032874193305958,0.5653164600954875,0.3135631833767606,0.5,0.3140083152374616,0.5910020982939957,0.3374556238529059,model/result/support_thinning_study/retain_0.250/shared_baselines,-0.022416556973243407,0.02380910000544062
54,beta,2,0.076,30,0.5,external_raw_frozen_v1,external_frozen,0,none,,30.0,2544,,,,,0.2376251490154531,0.7317159231854924,0,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",raw,32,,,,,,,1.0,,,,,none,,0.25,model/result/support_thinning_study/retain_0.250/araf_sweeps/amortized_irt_raw_beta_u32_n_max.csv,,,support_thinning,retain_0.250,none,54,1.0,0.25,50.0,2.0,0.5862666267482144,0.3257541494280885,0.7297164364227365,0.2374761534941244,0.6088731234763269,0.2920258544088698,0.5,0.2500954237260716,0.542112185107566,0.2675335143833069,model/result/support_thinning_study/retain_0.250/shared_baselines,0.0019994867627558532,0.00014899552132868754
54,beta,2,0.068,30,0.5,external_raw_frozen_v1,external_frozen,0,none,,30.0,2544,,,,,0.2376754830833694,0.7314004961293359,0,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",raw,32,,,,,,,1.0,,,,,none,,0.25,model/result/support_thinning_study/retain_0.250/araf_sweeps/amortized_irt_raw_beta_u32_n_max.csv,,,support_thinning,retain_0.250,none,54,1.0,0.25,50.0,2.0,0.5862666267482144,0.3257541494280885,0.7297164364227365,0.2374761534941244,0.6088731234763269,0.2920258544088698,0.5,0.2500954237260716,0.542112185107566,0.2675335143833069,model/result/support_thinning_study/retain_0.250/shared_baselines,0.0016840597065993501,0.00019932958924498423
54,beta,0,0.08,30,0.5,external_raw_frozen_v1,external_frozen,0,none,,29.0,2751,,,,,0.3050673024972427,0.6898457719972894,0,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",raw,32,,,,,,,1.0,,,,,none,,0.25,model/result/support_thinning_study/retain_0.250/araf_sweeps/amortized_irt_raw_beta_u32_n_max.csv,,,support_thinning,retain_0.250,none,54,1.0,0.25,50.0,2.0,0.5917263848941321,0.3824030379584175,0.6949129820114074,0.2954790019370388,0.516812509140545,0.3401264352309043,0.5,0.3098609234142794,0.5926363769317018,0.3223242041781936,model/result/support_thinning_study/retain_0.250/shared_baselines,-0.005067210014118029,0.009588300560203877
54,beta,0,0.05,30,0.5,external_raw_frozen_v1,external_frozen,0,none,,29.0,2751,,,,,0.3053546960891208,0.6903438084274295,0,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",raw,32,,,,,,,1.0,,,,,none,,0.25,model/result/support_thinning_study/retain_0.250/araf_sweeps/amortized_irt_raw_beta_u32_n_max.csv,,,support_thinning,retain_0.250,none,54,1.0,0.25,50.0,2.0,0.5917263848941321,0.3824030379584175,0.6949129820114074,0.2954790019370388,0.516812509140545,0.3401264352309043,0.5,0.3098609234142794,0.5926363769317018,0.3223242041781936,model/result/support_thinning_study/retain_0.250/shared_baselines,-0.0045691735839779035,0.009875694152082004
54,beta,1,0.056,30,0.5,external_raw_frozen_v1,external_frozen,0,none,,29.0,2431,,,,,0.3270544457992048,0.6459704501123,0,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",raw,32,,,,,,,1.0,,,,,none,,0.25,model/result/support_thinning_study/retain_0.250/araf_sweeps/amortized_irt_raw_beta_u32_n_max.csv,,,support_thinning,retain_0.250,none,54,1.0,0.25,50.0,2.0,0.5515863189493759,0.3907114696164587,0.668078562212462,0.3032874193305958,0.5653164600954875,0.3135631833767606,0.5,0.3140083152374616,0.5910020982939957,0.3374556238529059,model/result/support_thinning_study/retain_0.250/shared_baselines,-0.022108112100161947,0.02376702646860901
54,beta,1,0.05,30,0.5,external_raw_frozen_v1,external_frozen,0,none,,29.0,2431,,,,,0.3269118407150364,0.6467263572660489,0,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",raw,32,,,,,,,1.0,,,,,none,,0.25,model/result/support_thinning_study/retain_0.250/araf_sweeps/amortized_irt_raw_beta_u32_n_max.csv,,,support_thinning,retain_0.250,none,54,1.0,0.25,50.0,2.0,0.5515863189493759,0.3907114696164587,0.668078562212462,0.3032874193305958,0.5653164600954875,0.3135631833767606,0.5,0.3140083152374616,0.5910020982939957,0.3374556238529059,model/result/support_thinning_study/retain_0.250/shared_baselines,-0.0213522049464131,0.023624421384440597
54,beta,1,0.06,30,0.5,external_raw_frozen_v1,external_frozen,0,none,,29.0,2431,,,,,0.3269923848561812,0.6455881522414384,0,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",raw,32,,,,,,,1.0,,,,,none,,0.25,model/result/support_thinning_study/retain_0.250/araf_sweeps/amortized_irt_raw_beta_u32_n_max.csv,,,support_thinning,retain_0.250,none,54,1.0,0.25,50.0,2.0,0.5515863189493759,0.3907114696164587,0.668078562212462,0.3032874193305958,0.5653164600954875,0.3135631833767606,0.5,0.3140083152374616,0.5910020982939957,0.3374556238529059,model/result/support_thinning_study/retain_0.250/shared_baselines,-0.022490409971023584,0.02370496552558543
54,beta,1,0.086,30,0.5,external_raw_frozen_v1,external_frozen,0,none,,29.0,2431,,,,,0.3268443160124656,0.645627250887322,0,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",raw,32,,,,,,,1.0,,,,,none,,0.25,model/result/support_thinning_study/retain_0.250/araf_sweeps/amortized_irt_raw_beta_u32_n_max.csv,,,support_thinning,retain_0.250,none,54,1.0,0.25,50.0,2.0,0.5515863189493759,0.3907114696164587,0.668078562212462,0.3032874193305958,0.5653164600954875,0.3135631833767606,0.5,0.3140083152374616,0.5910020982939957,0.3374556238529059,model/result/support_thinning_study/retain_0.250/shared_baselines,-0.02245131132514,0.023556896681869832
54,beta,2,0.095,30,0.5,external_raw_frozen_v1,external_frozen,0,none,,30.0,2544,,,,,0.2377782343190542,0.7318495787177622,0,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",raw,32,,,,,,,1.0,,,,,none,,0.25,model/result/support_thinning_study/retain_0.250/araf_sweeps/amortized_irt_raw_beta_u32_n_max.csv,,,support_thinning,retain_0.250,none,54,1.0,0.25,50.0,2.0,0.5862666267482144,0.3257541494280885,0.7297164364227365,0.2374761534941244,0.6088731234763269,0.2920258544088698,0.5,0.2500954237260716,0.542112185107566,0.2675335143833069,model/result/support_thinning_study/retain_0.250/shared_baselines,0.002133142295025703,0.00030208082492980126
54,beta,0,0.09,30,0.5,external_raw_frozen_v1,external_frozen,0,none,,29.0,2751,,,,,0.3057758139203594,0.6899804867693765,0,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",raw,32,,,,,,,1.0,,,,,none,,0.25,model/result/support_thinning_study/retain_0.250/araf_sweeps/amortized_irt_raw_beta_u32_n_max.csv,,,support_thinning,retain_0.250,none,54,1.0,0.25,50.0,2.0,0.5917263848941321,0.3824030379584175,0.6949129820114074,0.2954790019370388,0.516812509140545,0.3401264352309043,0.5,0.3098609234142794,0.5926363769317018,0.3223242041781936,model/result/support_thinning_study/retain_0.250/shared_baselines,-0.0049324952420308765,0.010296811983320608
54,beta,0,0.084,30,0.5,external_raw_frozen_v1,external_frozen,0,none,,29.0,2751,,,,,0.3053537444970878,0.6925954117252273,0,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",raw,32,,,,,,,1.0,,,,,none,,0.25,model/result/support_thinning_study/retain_0.250/araf_sweeps/amortized_irt_raw_beta_u32_n_max.csv,,,support_thinning,retain_0.250,none,54,1.0,0.25,50.0,2.0,0.5917263848941321,0.3824030379584175,0.6949129820114074,0.2954790019370388,0.516812509140545,0.3401264352309043,0.5,0.3098609234142794,0.5926363769317018,0.3223242041781936,model/result/support_thinning_study/retain_0.250/shared_baselines,-0.0023175702861800707,0.009874742560048999
54,beta,2,0.056,30,0.5,external_raw_frozen_v1,external_frozen,0,none,,30.0,2544,,,,,0.237580159111811,0.7313256490312647,0,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",raw,32,,,,,,,1.0,,,,,none,,0.25,model/result/support_thinning_study/retain_0.250/araf_sweeps/amortized_irt_raw_beta_u32_n_max.csv,,,support_thinning,retain_0.250,none,54,1.0,0.25,50.0,2.0,0.5862666267482144,0.3257541494280885,0.7297164364227365,0.2374761534941244,0.6088731234763269,0.2920258544088698,0.5,0.2500954237260716,0.542112185107566,0.2675335143833069,model/result/support_thinning_study/retain_0.250/shared_baselines,0.0016092126085281988,0.00010400561768658667
54,beta,0,0.098,30,0.5,external_raw_frozen_v1,external_frozen,0,none,,29.0,2751,,,,,0.3054157747738779,0.6885812021501874,0,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",raw,32,,,,,,,1.0,,,,,none,,0.25,model/result/support_thinning_study/retain_0.250/araf_sweeps/amortized_irt_raw_beta_u32_n_max.csv,,,support_thinning,retain_0.250,none,54,1.0,0.25,50.0,2.0,0.5917263848941321,0.3824030379584175,0.6949129820114074,0.2954790019370388,0.516812509140545,0.3401264352309043,0.5,0.3098609234142794,0.5926363769317018,0.3223242041781936,model/result/support_thinning_study/retain_0.250/shared_baselines,-0.0063317798612200216,0.00993677283683908
54,beta,0,0.13,30,0.5,external_raw_frozen_v1,external_frozen,0,none,,29.0,2751,,,,,0.305508668540084,0.6905111813260832,0,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",raw,32,,,,,,,1.0,,,,,none,,0.25,model/result/support_thinning_study/retain_0.250/araf_sweeps/amortized_irt_raw_beta_u32_n_max.csv,,,support_thinning,retain_0.250,none,54,1.0,0.25,50.0,2.0,0.5917263848941321,0.3824030379584175,0.6949129820114074,0.2954790019370388,0.516812509140545,0.3401264352309043,0.5,0.3098609234142794,0.5926363769317018,0.3223242041781936,model/result/support_thinning_study/retain_0.250/shared_baselines,-0.004401800685324142,0.010029666603045218
